Tree,Species,Direction,Cover.Class,Notes
328,Buckthorn,S,1,
328,Multiflora rose,S,1,
328,Honeysuckle,S,0,
328,Privot,S,0,
328,Spicebush,S,0,
328,Rubus,S,1,
328,Mapleleaf Viburnum,S,0,
329,Buckthorn,N,1,
329,Multiflora rose,N,0,
329,Honeysuckle,N,1,
329,Privot,N,0,
329,Spicebush,N,0,
329,Rubus,N,0,
329,Mapleleaf Viburnum,N,0,
329,Buckthorn,S,1,
329,Multiflora rose,S,1,
329,Honeysuckle,S,0,
329,Privot,S,0,
329,Spicebush,S,0,
329,Rubus,S,0,
329,Mapleleaf Viburnum,S,0,
180,Buckthorn,N,1,
180,Multiflora rose,N,0,
180,Honeysuckle,N,0,
180,Privot,N,0,
180,Spicebush,N,0,
180,Rubus,N,1,
180,Mapleleaf Viburnum,N,0,
180,Buckthorn,S,1,
180,Multiflora rose,S,1,
180,Honeysuckle,S,0,
180,Privot,S,0,
180,Spicebush,S,0,
180,Rubus,S,1,
180,Mapleleaf Viburnum,S,0,
175,Buckthorn,N,1,
175,Multiflora rose,N,2,
175,Honeysuckle,N,0,
175,Privot,N,0,
175,Spicebush,N,0,
175,Rubus,N,1,
175,Mapleleaf Viburnum,N,0,
175,Buckthorn,S,1,
175,Multiflora rose,S,1,
175,Honeysuckle,S,0,
175,Privot,S,0,
175,Spicebush,S,0,
175,Rubus,S,1,
175,Mapleleaf Viburnum,S,0,
385,Buckthorn,N,1,
385,Multiflora rose,N,0,
385,Honeysuckle,N,0,
385,Privot,N,0,
385,Spicebush,N,0,
385,Rubus,N,1,
385,Mapleleaf Viburnum,N,1,
385,Buckthorn,S,1,
385,Multiflora rose,S,1,
385,Honeysuckle,S,1,
385,Privot,S,0,
385,Spicebush,S,0,
385,Rubus,S,0,
385,Mapleleaf Viburnum,S,1,
312,Buckthorn,N,1,
312,Multiflora rose,N,1,
312,Honeysuckle,N,1,
312,Privot,N,0,
312,Spicebush,N,0,
312,Rubus,N,0,
312,Mapleleaf Viburnum,N,0,
312,Buckthorn,S,1,
312,Multiflora rose,S,2,
312,Honeysuckle,S,1,
312,Privot,S,0,
312,Spicebush,S,0,
312,Rubus,S,1,
312,Mapleleaf Viburnum,S,0,
384,Buckthorn,N,0,
384,Multiflora rose,N,2,
384,Honeysuckle,N,1,
384,Privot,N,0,
384,Spicebush,N,0,
384,Rubus,N,1,
384,Mapleleaf Viburnum,N,0,
384,Buckthorn,S,1,
384,Multiflora rose,S,2,
384,Honeysuckle,S,1,
384,Privot,S,0,
384,Spicebush,S,1,
384,Rubus,S,0,
384,Mapleleaf Viburnum,S,0,
940,Buckthorn,N,1,
940,Multiflora rose,N,1,
940,Honeysuckle,N,1,
940,Privot,N,0,
940,Spicebush,N,0,
940,Rubus,N,0,
940,Mapleleaf Viburnum,N,0,
940,Buckthorn,S,1,
940,Multiflora rose,S,2,
940,Honeysuckle,S,1,
940,Privot,S,0,
940,Spicebush,S,0,
940,Rubus,S,0,
940,Mapleleaf Viburnum,S,0,
327,Buckthorn,N,1,
327,Multiflora rose,N,0,
327,Honeysuckle,N,0,
327,Privot,N,0,
327,Spicebush,N,0,
327,Rubus,N,0,
327,Mapleleaf Viburnum,N,0,
327,Buckthorn,S,1,
327,Multiflora rose,S,0,
327,Honeysuckle,S,1,
327,Privot,S,0,
327,Spicebush,S,0,
327,Rubus,S,0,
327,Mapleleaf Viburnum,S,0,
167,Buckthorn,N,1,
167,Multiflora rose,N,0,
167,Honeysuckle,N,0,
167,Privot,N,0,
167,Spicebush,N,0,
167,Rubus,N,1,
167,Mapleleaf Viburnum,N,0,
167,Buckthorn,S,1,
167,Multiflora rose,S,1,
167,Honeysuckle,S,0,
167,Privot,S,0,
167,Spicebush,S,0,
167,Rubus,S,0,
167,Mapleleaf Viburnum,S,0,
141,Buckthorn,N,0,
141,Multiflora rose,N,0,
141,Honeysuckle,N,0,
141,Privot,N,0,
141,Spicebush,N,0,
141,Rubus,N,0,
141,Mapleleaf Viburnum,N,0,
141,Buckthorn,S,0,
141,Multiflora rose,S,0,
141,Honeysuckle,S,0,
141,Privot,S,0,
141,Spicebush,S,0,
141,Rubus,S,0,
141,Mapleleaf Viburnum,S,0,
128,Buckthorn,N,0,
128,Multiflora rose,N,0,
128,Honeysuckle,N,0,
128,Privot,N,0,
128,Spicebush,N,0,
128,Rubus,N,0,
128,Mapleleaf Viburnum,N,0,
128,Buckthorn,S,0,
128,Multiflora rose,S,0,
128,Honeysuckle,S,0,
128,Privot,S,0,
128,Spicebush,S,0,
128,Rubus,S,0,
128,Mapleleaf Viburnum,S,0,
209,Buckthorn,N,0,
209,Multiflora rose,N,0,
209,Honeysuckle,N,0,
209,Privot,N,0,
209,Spicebush,N,0,
209,Rubus,N,0,
209,Mapleleaf Viburnum,N,0,
209,Buckthorn,S,0,
209,Multiflora rose,S,1,
209,Honeysuckle,S,0,
209,Privot,S,0,
209,Spicebush,S,0,
209,Rubus,S,0,
209,Mapleleaf Viburnum,S,0,
129,Buckthorn,N,0,
129,Multiflora rose,N,1,
129,Honeysuckle,N,0,
129,Privot,N,0,
129,Spicebush,N,0,
129,Rubus,N,0,
129,Mapleleaf Viburnum,N,0,
129,Buckthorn,S,0,
129,Multiflora rose,S,1,
129,Honeysuckle,S,0,
129,Privot,S,0,
129,Spicebush,S,0,
129,Rubus,S,0,
129,Mapleleaf Viburnum,S,0,
213,Buckthorn,N,0,
213,Multiflora rose,N,1,
213,Honeysuckle,N,0,
213,Privot,N,0,
213,Spicebush,N,0,
213,Rubus,N,0,
213,Mapleleaf Viburnum,N,0,
213,Buckthorn,S,0,
213,Multiflora rose,S,1,
213,Honeysuckle,S,0,
213,Privot,S,0,
213,Spicebush,S,0,
213,Rubus,S,0,
213,Mapleleaf Viburnum,S,0,
164,Buckthorn,N,0,
164,Multiflora rose,N,1,
164,Honeysuckle,N,0,
164,Privot,N,1,
164,Spicebush,N,0,
164,Rubus,N,0,
164,Mapleleaf Viburnum,N,0,
164,Buckthorn,S,0,
164,Multiflora rose,S,1,
164,Honeysuckle,S,0,
164,Privot,S,0,
164,Spicebush,S,0,
164,Rubus,S,0,
164,Mapleleaf Viburnum,S,0,
131,Buckthorn,N,0,
131,Multiflora rose,N,1,
131,Honeysuckle,N,0,
131,Privot,N,0,
131,Spicebush,N,0,
131,Rubus,N,0,
131,Mapleleaf Viburnum,N,0,
131,Buckthorn,S,0,
131,Multiflora rose,S,1,
131,Honeysuckle,S,0,
131,Privot,S,0,
131,Spicebush,S,0,
131,Rubus,S,1,
131,Mapleleaf Viburnum,S,0,
127,Buckthorn,N,0,
127,Multiflora rose,N,1,
127,Honeysuckle,N,0,
127,Privot,N,0,
127,Spicebush,N,0,
127,Rubus,N,1,
127,Mapleleaf Viburnum,N,0,
127,Buckthorn,S,0,
127,Multiflora rose,S,1,
127,Honeysuckle,S,0,
127,Privot,S,0,
127,Spicebush,S,0,
127,Rubus,S,0,
127,Mapleleaf Viburnum,S,0,
130,Buckthorn,N,1,
130,Multiflora rose,N,1,
130,Honeysuckle,N,0,
130,Privot,N,0,
130,Spicebush,N,0,
130,Rubus,N,0,
130,Mapleleaf Viburnum,N,0,
130,Buckthorn,S,0,
130,Multiflora rose,S,1,
130,Honeysuckle,S,0,
130,Privot,S,0,
130,Spicebush,S,0,
130,Rubus,S,0,
130,Mapleleaf Viburnum,S,0,
3,Buckthorn,N,1,
3,Multiflora rose,N,0,
3,Honeysuckle,N,0,
3,Privot,N,0,
3,Spicebush,N,0,
3,Rubus,N,1,
3,Mapleleaf Viburnum,N,0,
3,Buckthorn,S,1,
3,Multiflora rose,S,1,
3,Honeysuckle,S,0,
3,Privot,S,0,
3,Spicebush,S,0,
3,Rubus,S,1,
3,Mapleleaf Viburnum,S,0,
126,Buckthorn,N,0,
126,Multiflora rose,N,1,
126,Honeysuckle,N,0,
126,Privot,N,0,
126,Spicebush,N,0,
126,Rubus,N,1,
126,Mapleleaf Viburnum,N,0,
126,Buckthorn,S,0,
126,Multiflora rose,S,0,
126,Honeysuckle,S,0,
126,Privot,S,0,
126,Spicebush,S,0,
126,Rubus,S,0,
126,Mapleleaf Viburnum,S,0,
158,Buckthorn,N,1,
158,Multiflora rose,N,1,
158,Honeysuckle,N,0,
158,Privot,N,0,
158,Spicebush,N,1,
158,Rubus,N,0,
158,Mapleleaf Viburnum,N,0,
158,Buckthorn,S,1,
158,Multiflora rose,S,0,
158,Honeysuckle,S,0,
158,Privot,S,0,
158,Spicebush,S,1,
158,Rubus,S,1,
158,Mapleleaf Viburnum,S,0,
21,Buckthorn,N,1,
21,Multiflora rose,N,1,
21,Honeysuckle,N,0,
21,Privot,N,0,
21,Spicebush,N,0,
21,Rubus,N,0,
21,Mapleleaf Viburnum,N,0,
21,Buckthorn,S,1,
21,Multiflora rose,S,0,
21,Honeysuckle,S,0,
21,Privot,S,0,
21,Spicebush,S,0,
21,Rubus,S,0,
21,Mapleleaf Viburnum,S,0,
16,Buckthorn,N,0,
16,Multiflora rose,N,0,
16,Honeysuckle,N,0,
16,Privot,N,0,
16,Spicebush,N,1,
16,Rubus,N,0,
16,Mapleleaf Viburnum,N,0,
16,Buckthorn,S,0,
16,Multiflora rose,S,0,
16,Honeysuckle,S,0,
16,Privot,S,0,
16,Spicebush,S,1,
16,Rubus,S,1,
16,Mapleleaf Viburnum,S,0,
4,Buckthorn,N,0,
4,Multiflora rose,N,0,
4,Honeysuckle,N,0,
4,Privot,N,0,
4,Spicebush,N,1,
4,Rubus,N,0,
4,Mapleleaf Viburnum,N,0,
4,Buckthorn,S,0,
4,Multiflora rose,S,0,
4,Honeysuckle,S,0,
4,Privot,S,0,
4,Spicebush,S,1,
4,Rubus,S,0,
4,Mapleleaf Viburnum,S,0,
159,Buckthorn,N,0,
159,Multiflora rose,N,1,
159,Honeysuckle,N,0,
159,Privot,N,0,
159,Spicebush,N,0,
159,Rubus,N,0,
159,Mapleleaf Viburnum,N,0,
159,Buckthorn,S,0,
159,Multiflora rose,S,1,
159,Honeysuckle,S,0,
159,Privot,S,0,
159,Spicebush,S,1,
159,Rubus,S,1,
159,Mapleleaf Viburnum,S,0,
162,Buckthorn,N,1,
162,Multiflora rose,N,0,
162,Honeysuckle,N,0,
162,Privot,N,0,
162,Spicebush,N,1,
162,Rubus,N,0,
162,Mapleleaf Viburnum,N,1,
162,Buckthorn,S,1,
162,Multiflora rose,S,0,
162,Honeysuckle,S,0,
162,Privot,S,0,
162,Spicebush,S,0,
162,Rubus,S,0,
162,Mapleleaf Viburnum,S,0,
19,Buckthorn,N,1,
19,Multiflora rose,N,0,
19,Honeysuckle,N,0,
19,Privot,N,0,
19,Spicebush,N,0,
19,Rubus,N,1,
19,Mapleleaf Viburnum,N,0,
19,Buckthorn,S,1,
19,Multiflora rose,S,1,
19,Honeysuckle,S,1,
19,Privot,S,0,
19,Spicebush,S,0,
19,Rubus,S,0,
19,Mapleleaf Viburnum,S,0,
160,Buckthorn,N,0,
160,Multiflora rose,N,0,
160,Honeysuckle,N,0,
160,Privot,N,0,
160,Spicebush,N,0,
160,Rubus,N,0,
160,Mapleleaf Viburnum,N,0,
160,Buckthorn,S,1,
160,Multiflora rose,S,1,
160,Honeysuckle,S,0,
160,Privot,S,0,
160,Spicebush,S,0,
160,Rubus,S,0,
160,Mapleleaf Viburnum,S,0,
18,Buckthorn,N,1,
18,Multiflora rose,N,1,
18,Honeysuckle,N,0,
18,Privot,N,0,
18,Spicebush,N,0,
18,Rubus,N,0,
18,Mapleleaf Viburnum,N,0,
18,Buckthorn,S,1,
18,Multiflora rose,S,0,
18,Honeysuckle,S,0,
18,Privot,S,0,
18,Spicebush,S,0,
18,Rubus,S,1,
18,Mapleleaf Viburnum,S,0,
20,Buckthorn,N,1,
20,Multiflora rose,N,1,
20,Honeysuckle,N,0,
20,Privot,N,0,
20,Spicebush,N,0,
20,Rubus,N,0,
20,Mapleleaf Viburnum,N,0,
20,Buckthorn,S,1,
20,Multiflora rose,S,0,
20,Honeysuckle,S,1,
20,Privot,S,0,
20,Spicebush,S,0,
20,Rubus,S,0,
20,Mapleleaf Viburnum,S,0,
173,Buckthorn,N,0,
173,Multiflora rose,N,1,
173,Honeysuckle,N,0,
173,Privot,N,0,
173,Spicebush,N,0,
173,Rubus,N,0,
173,Mapleleaf Viburnum,N,0,
173,Buckthorn,S,0,
173,Multiflora rose,S,0,
173,Honeysuckle,S,0,
173,Privot,S,0,
173,Spicebush,S,0,
173,Rubus,S,0,
173,Mapleleaf Viburnum,S,0,
161,Buckthorn,N,0,
161,Multiflora rose,N,1,
161,Honeysuckle,N,0,
161,Privot,N,0,
161,Spicebush,N,0,
161,Rubus,N,1,
161,Mapleleaf Viburnum,N,0,
161,Buckthorn,S,0,
161,Multiflora rose,S,0,
161,Honeysuckle,S,0,
161,Privot,S,0,
161,Spicebush,S,0,
161,Rubus,S,0,
161,Mapleleaf Viburnum,S,0,
13,Buckthorn,N,0,
13,Multiflora rose,N,1,
13,Honeysuckle,N,0,
13,Privot,N,0,
13,Spicebush,N,1,
13,Rubus,N,1,
13,Mapleleaf Viburnum,N,0,
13,Buckthorn,S,1,
13,Multiflora rose,S,0,
13,Honeysuckle,S,0,
13,Privot,S,0,
13,Spicebush,S,1,
13,Rubus,S,0,
13,Mapleleaf Viburnum,S,0,
15,Buckthorn,N,1,
15,Multiflora rose,N,0,
15,Honeysuckle,N,0,
15,Privot,N,0,
15,Spicebush,N,0,
15,Rubus,N,0,
15,Mapleleaf Viburnum,N,0,
15,Buckthorn,S,0,
15,Multiflora rose,S,1,
15,Honeysuckle,S,0,
15,Privot,S,0,
15,Spicebush,S,1,
15,Rubus,S,0,
15,Mapleleaf Viburnum,S,1,
176,Buckthorn,N,1,
176,Multiflora rose,N,0,
176,Honeysuckle,N,0,
176,Privot,N,0,
176,Spicebush,N,0,
176,Rubus,N,1,
176,Mapleleaf Viburnum,N,0,
176,Buckthorn,S,0,
176,Multiflora rose,S,0,
176,Honeysuckle,S,0,
176,Privot,S,0,
176,Spicebush,S,0,
176,Rubus,S,1,
176,Mapleleaf Viburnum,S,0,
8,Buckthorn,N,0,
8,Multiflora rose,N,1,
8,Honeysuckle,N,0,
8,Privot,N,0,
8,Spicebush,N,1,
8,Rubus,N,1,
8,Mapleleaf Viburnum,N,0,
8,Buckthorn,S,0,
8,Multiflora rose,S,0,
8,Honeysuckle,S,0,
8,Privot,S,0,
8,Spicebush,S,1,
8,Rubus,S,0,
8,Mapleleaf Viburnum,S,0,
138,Buckthorn,N,0,
138,Multiflora rose,N,1,
138,Honeysuckle,N,0,
138,Privot,N,0,
138,Spicebush,N,0,
138,Rubus,N,1,
138,Mapleleaf Viburnum,N,0,
138,Buckthorn,S,0,
138,Multiflora rose,S,1,
138,Honeysuckle,S,0,
138,Privot,S,0,
138,Spicebush,S,0,
138,Rubus,S,,
138,Mapleleaf Viburnum,S,0,
9,Buckthorn,N,1,
9,Multiflora rose,N,0,
9,Honeysuckle,N,0,
9,Privot,N,0,
9,Spicebush,N,0,
9,Rubus,N,1,
9,Mapleleaf Viburnum,N,0,
9,Buckthorn,S,1,
9,Multiflora rose,S,0,
9,Honeysuckle,S,0,
9,Privot,S,0,
9,Spicebush,S,0,
9,Rubus,S,0,
9,Mapleleaf Viburnum,S,0,
174,Buckthorn,N,0,
174,Multiflora rose,N,0,
174,Honeysuckle,N,0,
174,Privot,N,0,
174,Spicebush,N,1,
174,Rubus,N,0,
174,Mapleleaf Viburnum,N,0,
174,Buckthorn,S,1,
174,Multiflora rose,S,0,
174,Honeysuckle,S,0,
174,Privot,S,0,
174,Spicebush,S,0,
174,Rubus,S,0,
174,Mapleleaf Viburnum,S,0,
14,Buckthorn,N,0,
14,Multiflora rose,N,1,
14,Honeysuckle,N,0,
14,Privot,N,0,
14,Spicebush,N,0,
14,Rubus,N,0,
14,Mapleleaf Viburnum,N,0,
14,Buckthorn,S,0,
14,Multiflora rose,S,1,
14,Honeysuckle,S,0,
14,Privot,S,0,
14,Spicebush,S,0,
14,Rubus,S,0,
14,Mapleleaf Viburnum,S,0,
163,Buckthorn,N,1,
163,Multiflora rose,N,0,
163,Honeysuckle,N,0,
163,Privot,N,0,
163,Spicebush,N,0,
163,Rubus,N,0,
163,Mapleleaf Viburnum,N,0,
163,Buckthorn,S,0,
163,Multiflora rose,S,1,
163,Honeysuckle,S,0,
163,Privot,S,0,
163,Spicebush,S,0,
163,Rubus,S,0,
163,Mapleleaf Viburnum,S,0,
132,Buckthorn,N,0,
132,Multiflora rose,N,0,
132,Honeysuckle,N,0,
132,Privot,N,0,
132,Spicebush,N,0,
132,Rubus,N,0,
132,Mapleleaf Viburnum,N,0,
132,Buckthorn,S,0,
132,Multiflora rose,S,1,
132,Honeysuckle,S,0,
132,Privot,S,1,
132,Spicebush,S,1,
132,Rubus,S,0,
132,Mapleleaf Viburnum,S,0,
315,Buckthorn,N,1,
315,Multiflora rose,N,1,
315,Honeysuckle,N,0,
315,Privot,N,0,
315,Spicebush,N,0,
315,Rubus,N,0,
315,Mapleleaf Viburnum,N,0,
315,Buckthorn,S,1,
315,Multiflora rose,S,0,
315,Honeysuckle,S,1,
315,Privot,S,0,
315,Spicebush,S,0,
315,Rubus,S,0,
315,Mapleleaf Viburnum,S,0,
194,Buckthorn,N,1,
194,Multiflora rose,N,1,
194,Honeysuckle,N,0,
194,Privot,N,1,
194,Spicebush,N,0,
194,Rubus,N,0,
194,Mapleleaf Viburnum,N,0,
194,Buckthorn,S,1,
194,Multiflora rose,S,1,
194,Honeysuckle,S,0,
194,Privot,S,1,
194,Spicebush,S,0,
194,Rubus,S,0,
194,Mapleleaf Viburnum,S,0,
210,Buckthorn,N,1,
210,Multiflora rose,N,2,
210,Honeysuckle,N,0,
210,Privot,N,0,
210,Spicebush,N,0,
210,Rubus,N,1,
210,Mapleleaf Viburnum,N,0,
210,Buckthorn,S,0,
210,Multiflora rose,S,1,
210,Honeysuckle,S,1,
210,Privot,S,0,
210,Spicebush,S,1,
210,Rubus,S,0,
210,Mapleleaf Viburnum,S,0,
203,Buckthorn,N,0,
203,Multiflora rose,N,3,
203,Honeysuckle,N,1,
203,Privot,N,0,
203,Spicebush,N,1,
203,Rubus,N,0,
203,Mapleleaf Viburnum,N,0,
203,Buckthorn,S,1,
203,Multiflora rose,S,3,
203,Honeysuckle,S,0,
203,Privot,S,0,
203,Spicebush,S,1,
203,Rubus,S,0,
203,Mapleleaf Viburnum,S,0,
152,Buckthorn,N,1,
152,Multiflora rose,N,1,
152,Honeysuckle,N,1,
152,Privot,N,1,
152,Spicebush,N,0,
152,Rubus,N,0,
152,Mapleleaf Viburnum,N,1,
152,Buckthorn,S,1,
152,Multiflora rose,S,1,
152,Honeysuckle,S,0,
152,Privot,S,1,
152,Spicebush,S,0,
152,Rubus,S,0,
152,Mapleleaf Viburnum,S,0,
204,Buckthorn,N,1,
204,Multiflora rose,N,1,
204,Honeysuckle,N,0,
204,Privot,N,0,
204,Spicebush,N,1,
204,Rubus,N,1,
204,Mapleleaf Viburnum,N,1,
204,Buckthorn,S,1,
204,Multiflora rose,S,2,
204,Honeysuckle,S,0,
204,Privot,S,0,
204,Spicebush,S,0,
204,Rubus,S,1,
204,Mapleleaf Viburnum,S,0,
925,Buckthorn,N,0,
925,Multiflora rose,N,3,
925,Honeysuckle,N,0,
925,Privot,N,0,
925,Spicebush,N,1,
925,Rubus,N,0,
925,Mapleleaf Viburnum,N,0,
925,Buckthorn,S,1,
925,Multiflora rose,S,2,
925,Honeysuckle,S,0,
925,Privot,S,0,
925,Spicebush,S,1,
925,Rubus,S,1,
925,Mapleleaf Viburnum,S,0,
153,Buckthorn,N,1,
153,Multiflora rose,N,2,
153,Honeysuckle,N,0,
153,Privot,N,0,
153,Spicebush,N,1,
153,Rubus,N,1,
153,Mapleleaf Viburnum,N,0,
153,Buckthorn,S,1,
153,Multiflora rose,S,2,
153,Honeysuckle,S,1,
153,Privot,S,0,
153,Spicebush,S,0,
153,Rubus,S,1,
153,Mapleleaf Viburnum,S,0,
148,Buckthorn,N,1,
148,Multiflora rose,N,3,
148,Honeysuckle,N,1,
148,Privot,N,0,
148,Spicebush,N,1,
148,Rubus,N,1,
148,Mapleleaf Viburnum,N,0,
148,Buckthorn,S,1,
148,Multiflora rose,S,4,
148,Honeysuckle,S,0,
148,Privot,S,0,
148,Spicebush,S,1,
148,Rubus,S,1,
148,Mapleleaf Viburnum,S,1,
926,Buckthorn,N,1,
926,Multiflora rose,N,3,
926,Honeysuckle,N,0,
926,Privot,N,0,
926,Spicebush,N,1,
926,Rubus,N,1,
926,Mapleleaf Viburnum,N,1,
926,Buckthorn,S,1,
926,Multiflora rose,S,4,
926,Honeysuckle,S,0,
926,Privot,S,0,
